class,file,num_vars,num_constraints,density,coeff_range,coeff_min,coeff_max,obj_value,optimal,feasible,file_available
sports,Addition_069_Medium.qs,5646,n/a,0.053716716,1460,-1216,240,,,yes,yes
sports,Addition_069_NoSoft.qs,12015,n/a,0.032098636,4220,-3712,512,feasible,no,yes,yes
sports,Addition_069_Small.qs,2120,n/a,0.090417478,539,-451,88,feasible,yes,yes,yes
sports,Addition_069_Tiny.qs,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,yes,no
sports,Addition_070_Medium.qs,5664,n/a,0.053140069,1460,-1216,240,feasible,yes,yes,yes
sports,Addition_070_NoSoft.qs,12034,n/a,0.031730993,4480,-3968,512,feasible,no,yes,yes
sports,Addition_070_Small.qs,2108,n/a,0.088087288,539,-451,88,feasible,yes,yes,yes
sports,Addition_070_Tiny.qs,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,yes,no
sports,Addition_082_Medium.qs,5551,n/a,0.051732377,1460,-1216,240,feasible,yes,yes,yes
sports,Addition_082_NoSoft.qs,16434,n/a,0.027847978,5220,-4480,736,feasible,no,yes,yes
sports,Addition_082_Small.qs,2036,n/a,0.094334864,896,-768,128,feasible,yes,yes,yes
sports,Addition_082_Tiny.qs,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,yes,no
sports,Addition_083_Medium.qs,5587,n/a,0.050599107,1460,-1216,240,feasible,yes,yes,yes
sports,Addition_083_NoSoft.qs,16477,n/a,0.027220582,5220,-4480,736,feasible,no,yes,yes
sports,Addition_083_Small.qs,2038,n/a,0.090247533,663,-559,104,feasible,yes,yes,yes
sports,Addition_083_Tiny.qs,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,yes,no
sports,Addition_085_Medium.qs,5591,n/a,0.052176641,1360,-1152,208,feasible,yes,yes,yes
sports,Addition_085_NoSoft.qs,11977,n/a,0.032927362,4350,-3840,512,feasible,no,yes,yes
sports,Addition_085_Small.qs,2068,n/a,0.093370591,578,-490,88,feasible,yes,yes,yes
sports,Addition_085_Tiny.qs,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,yes,no
sports,Addition_090_Medium.qs,5605,n/a,0.056053171,1360,-1152,208,feasible,yes,yes,yes
sports,Addition_090_NoSoft.qs,21978,n/a,0.024644165,5600,-4736,864,feasible,no,yes,yes
sports,Addition_090_Small.qs,2061,n/a,0.093131365,440,-368,72,feasible,yes,yes,yes
sports,Addition_090_Tiny.qs,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,yes,no
sports,Addition_100_Medium.qs,5113,n/a,0.058045849,1360,-1152,208,feasible,yes,yes,yes
sports,Addition_100_NoSoft.qs,15351,n/a,0.030023819,5220,-4480,736,feasible,no,yes,yes
sports,Addition_100_Small.qs,1894,n/a,0.103423392,663,-559,104,feasible,yes,yes,yes
sports,Addition_100_Tiny.qs,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,yes,no
sports,Addition_104_Medium.qs,5168,n/a,0.063203655,1260,-1088,176,feasible,yes,yes,yes
sports,Addition_104_NoSoft.qs,11134,n/a,0.036125287,4350,-3840,512,feasible,no,yes,yes
sports,Addition_104_Small.qs,1926,n/a,0.105346713,589,-501,88,feasible,yes,yes,yes
sports,Addition_104_Tiny.qs,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,yes,no
sports,Addition_105_Medium.qs,5560,n/a,0.048915236,1360,-1152,208,feasible,no,yes,yes
sports,Addition_105_NoSoft.qs,11950,n/a,0.031222135,4350,-3840,512,feasible,no,yes,yes
sports,Addition_105_Small.qs,1992,n/a,0.089854652,663,-559,104,,,yes,yes
sports,Addition_105_Tiny.qs,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,yes,no
sports,Addition_107_Medium.qs,5572,n/a,0.048507192,1460,-1216,240,,,yes,yes
sports,Addition_107_NoSoft.qs,11984,n/a,0.031965469,4480,-3968,512,feasible,no,yes,yes
sports,Addition_107_Small.qs,2036,n/a,0.089720331,496,-440,56,,,yes,yes
sports,Addition_107_Tiny.qs,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,yes,no
sports,Addition_109_Medium.qs,5592,n/a,0.053147622,1620,-1343,272,,,yes,yes
sports,Addition_109_NoSoft.qs,11981,n/a,0.032296226,4350,-3840,512,feasible,no,yes,yes
sports,Addition_109_Small.qs,2048,n/a,0.093356801,539,-451,88,,,yes,yes
sports,Addition_109_Tiny.qs,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,yes,no
sports,Addition_110_Medium.qs,5604,n/a,0.05682592,1620,-1343,272,,,yes,yes
sports,Addition_110_NoSoft.qs,11992,n/a,0.033289975,4350,-3840,512,feasible,no,yes,yes
sports,Addition_110_Small.qs,2057,n/a,0.093258082,539,-451,88,,,yes,yes
sports,Addition_110_Tiny.qs,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,yes,no
sports,Addition_111_Medium.qs,5658,n/a,0.052142719,1620,-1343,272,,,yes,yes
sports,Addition_111_NoSoft.qs,22037,n/a,0.024481037,6300,-5247,1056,feasible,no,yes,yes
sports,Addition_111_Small.qs,2104,n/a,0.091364035,663,-559,104,,,yes,yes
sports,Addition_111_Tiny.qs,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,yes,no
sports,Addition_128_Medium.qs,5655,n/a,0.051454071,1460,-1216,240,feasible,no,yes,yes
sports,Addition_128_NoSoft.qs,12024,n/a,0.032478743,4220,-3712,512,feasible,no,yes,yes
sports,Addition_128_Small.qs,2123,n/a,0.090251332,795,-675,120,,,yes,yes
sports,Addition_128_Tiny.qs,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,yes,no
sports,Addition_129_Medium.qs,5652,n/a,0.053498953,1460,-1216,240,,,yes,yes
sports,Addition_129_NoSoft.qs,12032,n/a,0.032696377,4100,-3584,512,feasible,no,yes,yes
sports,Addition_129_Small.qs,2128,n/a,0.088680043,590,-502,88,,,yes,yes
sports,Addition_129_Tiny.qs,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,yes,no
sports,Addition_130_Medium.qs,5612,n/a,0.057753682,1360,-1152,208,,,yes,yes
sports,Addition_130_NoSoft.qs,21969,n/a,0.024535098,6760,-5635,1120,feasible,no,yes,yes
sports,Addition_130_Small.qs,2044,n/a,0.091452591,444,-372,72,,,yes,yes
sports,Addition_130_Tiny.qs,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,yes,no
sports,Addition_132_Medium.qs,5659,n/a,0.055725112,1460,-1216,240,,,yes,yes
sports,Addition_132_NoSoft.qs,12035,n/a,0.03196218,4350,-3840,512,feasible,no,yes,yes
sports,Addition_132_Small.qs,2130,n/a,0.090181382,574,-486,88,,,yes,yes
sports,Addition_132_Tiny.qs,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,yes,no
sports,Addition_133_Medium.qs,5661,n/a,0.054097545,1460,-1216,240,,,yes,yes
sports,Addition_133_NoSoft.qs,16536,n/a,0.027802501,5410,-4608,800,feasible,no,yes,yes
sports,Addition_133_Small.qs,2117,n/a,0.090361626,553,-465,88,,,yes,yes
sports,Addition_133_Tiny.qs,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,yes,no
sports,Addition_152_Medium.qs,5613,n/a,0.057152619,1460,-1216,240,,,yes,yes
sports,Addition_152_NoSoft.qs,12000,n/a,0.033311946,4350,-3840,512,feasible,no,yes,yes
sports,Addition_152_Small.qs,2062,n/a,0.094362217,438,-382,56,,,yes,yes
sports,Addition_152_Tiny.qs,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,yes,no
sports,Early_005_Medium.qs,5624,n/a,0.051602782,1460,-1216,240,feasible,yes,yes,yes
sports,Early_005_NoSoft.qs,16509,n/a,0.028026142,5410,-4608,800,feasible,no,yes,yes
sports,Early_005_Small.qs,2108,n/a,0.088161066,428,-351,77,feasible,yes,yes,yes
sports,Early_010_Medium.qs,5648,n/a,0.053482228,1460,-1216,240,feasible,yes,yes,yes
sports,Early_010_NoSoft.qs,22030,n/a,0.024719973,6300,-5247,1056,feasible,no,yes,yes
sports,Early_010_Small.qs,2122,n/a,0.092169023,795,-675,120,feasible,yes,yes,yes
sports,ITC2021_Early_01.qs,11791,n/a,0.050844828,4480,-3968,512,362,no,yes,yes
sports,ITC2021_Early_02.qs,13577,n/a,0.040327889,4350,-3840,512,144,no,yes,yes
sports,ITC2021_Early_03.qs,11869,n/a,0.044370576,109,-32,77,934,no,yes,yes
sports,ITC2021_Early_04.qs,14206,n/a,0.032159126,5410,-4608,800,430,no,yes,yes
sports,ITC2021_Early_05.qs,16509,n/a,0.028026142,5410,-4608,800,3127,no,yes,yes
sports,ITC2021_Early_06.qs,19070,n/a,0.034836603,109,-45,64,3287,no,yes,yes
sports,ITC2021_Early_07.qs,15340,n/a,0.029733183,5020,-4352,672,4744,no,yes,yes
sports,ITC2021_Early_08.qs,16665,n/a,0.041128759,280,-24,256,1051,no,yes,yes
sports,ITC2021_Early_09.qs,16708,n/a,0.041050768,288,-32,256,56,no,yes,yes
sports,ITC2021_Early_10.qs,22030,n/a,0.024719973,6300,-5247,1056,3400,no,yes,yes
sports,ITC2021_Early_11.qs,22025,n/a,0.024121405,6760,-5635,1120,4381,no,yes,yes
sports,ITC2021_Early_12.qs,21936,n/a,0.019115923,135,-58,77,315,no,yes,yes
sports,ITC2021_Early_13.qs,20392,n/a,0.024853633,7220,-6031,1184,121,no,yes,yes
sports,ITC2021_Early_14.qs,22361,n/a,0.038843034,287,-31,256,4,no,yes,yes
sports,ITC2021_Early_15.qs,25364,n/a,0.032541606,301,-45,256,2955,no,yes,yes
sports,ITC2021_Late_01.qs,13092,n/a,0.039999229,260,-35,225,5177,no,yes,yes
sports,ITC2021_Late_02.qs,12043,n/a,0.031724994,4480,-3968,512,7381,no,yes,yes
sports,ITC2021_Late_03.qs,12924,n/a,0.038418584,257,-32,225,9315,no,yes,yes
sports,ITC2021_Late_04.qs,14099,n/a,0.023325883,119,-42,77,7,no,yes,yes
sports,ITC2021_Late_05.qs,19095,n/a,0.0386152,5410,-4608,800,279,no,yes,yes
sports,ITC2021_Late_06.qs,14197,n/a,0.025933848,122,-45,77,1090,no,yes,yes
sports,ITC2021_Late_07.qs,15228,n/a,0.027460353,5410,-4608,800,1780,no,yes,yes
sports,ITC2021_Late_08.qs,14073,n/a,0.02309931,66,-34,32,129,no,yes,yes
sports,ITC2021_Late_09.qs,19000,n/a,0.033302225,300,-44,256,415,no,yes,yes
sports,ITC2021_Late_10.qs,22035,n/a,0.024117216,7220,-6031,1184,1228,no,yes,yes
sports,ITC2021_Late_11.qs,22208,n/a,0.04374871,7220,-6031,1184,2177,no,yes,yes
sports,ITC2021_Late_12.qs,22006,n/a,0.023947182,6760,-5635,1120,1,no,yes,yes
sports,ITC2021_Late_13.qs,25362,n/a,0.032536369,301,-45,256,211,no,yes,yes
sports,ITC2021_Late_14.qs,25238,n/a,0.031938472,300,-44,256,1140,no,yes,yes
sports,ITC2021_Late_15.qs,22356,n/a,0.038857085,289,-33,256,462,no,yes,yes
sports,ITC2021_Middle_01.qs,10181,n/a,0.041444859,4480,-3968,512,1919,no,yes,yes
sports,ITC2021_Middle_02.qs,12035,n/a,0.032573654,4480,-3968,512,5379,no,yes,yes
sports,ITC2021_Middle_03.qs,14000,n/a,0.03752082,273,-48,225,2369,no,yes,yes
sports,ITC2021_Middle_04.qs,15196,n/a,0.0216333,49,-40,9,0,no,yes,yes
sports,ITC2021_Middle_05.qs,16688,n/a,0.041231078,109,-32,77,1849,no,yes,yes
sports,ITC2021_Middle_06.qs,16414,n/a,0.021082305,66,-56,10,872,no,yes,yes
sports,ITC2021_Middle_07.qs,15344,n/a,0.023637312,129,-52,77,1558,no,yes,yes
sports,ITC2021_Middle_08.qs,16341,n/a,0.019965502,85,-53,32,934,no,yes,yes
sports,ITC2021_Middle_09.qs,17849,n/a,0.036538305,287,-31,256,498,no,yes,yes
sports,ITC2021_Middle_10.qs,19057,n/a,0.027926532,7220,-6031,1184,1786,no,yes,yes
sports,ITC2021_Middle_11.qs,25240,n/a,0.03247341,113,-49,64,201,no,yes,yes
sports,ITC2021_Middle_12.qs,23649,n/a,0.034956346,99,-35,64,3226,no,yes,yes
sports,ITC2021_Middle_13.qs,20562,n/a,0.021207607,88,-56,32,1813,no,yes,yes
sports,ITC2021_Middle_14.qs,25239,n/a,0.035279128,5980,-4992,992,1140,no,yes,yes
sports,ITC2021_Middle_15.qs,18985,n/a,0.020648923,119,-42,77,0,no,yes,yes
sports,Late_005_Medium.qs,5590,n/a,0.054174211,1360,-1152,208,feasible,yes,yes,yes
sports,Late_005_NoSoft.qs,16503,n/a,0.02782226,5410,-4608,800,feasible,no,yes,yes
sports,Late_005_Small.qs,2065,n/a,0.091617307,572,-484,88,feasible,yes,yes,yes
sports,Middle_002_Medium.qs,5654,n/a,0.054421539,1360,-1152,208,feasible,yes,yes,yes
sports,Middle_002_NoSoft.qs,12035,n/a,0.032573654,4480,-3968,512,feasible,no,yes,yes
sports,Middle_002_Small.qs,2110,n/a,0.090327578,795,-675,120,feasible,yes,yes,yes
steiner,stp_s020_l2_t3_h2_rs24098.qs,127676,n/a,0.00016245,209000,-59714,149286,228,yes,yes,yes
steiner,stp_s020_l2_t3_h3_rs97531.qs,154510,n/a,0.00014837,256000,-73202,183006,219,yes,yes,yes
steiner,stp_s020_l2_t4_h0_rs24098.qs,158232,n/a,0.00013323,492000,-184326,307211,242,yes,yes,yes
steiner,stp_s020_l2_t4_h3_rs37235.qs,123288,n/a,0.00017671,475000,-178182,296971,189,yes,yes,yes
steiner,stp_s020_l3_t3_h2_rs24098.lp,n/a,n/a,n/a,n/a,n/a,n/a,355,yes,n/a,no
steiner,stp_s020_l3_t4_h0_rs24098.lp,n/a,n/a,n/a,n/a,n/a,n/a,230,yes,n/a,no
steiner,stp_s020_l3_t4_h2_rs97531.lp,n/a,n/a,n/a,n/a,n/a,n/a,163,yes,n/a,no
steiner,stp_s020_l3_t4_h3_rs97531.lp,n/a,n/a,n/a,n/a,n/a,n/a,217,yes,n/a,no
steiner,stp_s020_l4_t3_h3_rs97531.lp,n/a,n/a,n/a,n/a,n/a,n/a,268,yes,n/a,no
steiner,stp_s020_l4_t4_h0_rs24098.lp,n/a,n/a,n/a,n/a,n/a,n/a,281,yes,n/a,no
steiner,stp_s020_l4_t4_h3_rs37235.lp,n/a,n/a,n/a,n/a,n/a,n/a,189,yes,n/a,no
steiner,stp_s020_l5_t3_h3_rs24098.lp,n/a,n/a,n/a,n/a,n/a,n/a,284,yes,n/a,no
steiner,stp_s020_l5_t4_h0_rs24098.lp,n/a,n/a,n/a,n/a,n/a,n/a,281,yes,n/a,no
steiner,stp_s020_l5_t4_h3_rs24098.lp,n/a,n/a,n/a,n/a,n/a,n/a,333,yes,n/a,no
steiner,stp_s030_l2_t3_h1_rs97531.lp,n/a,n/a,n/a,n/a,n/a,n/a,389,yes,n/a,no
steiner,stp_s030_l2_t3_h3_rs97531.lp,n/a,n/a,n/a,n/a,n/a,n/a,388,yes,n/a,no
steiner,stp_s030_l2_t4_h2_rs97531.lp,n/a,n/a,n/a,n/a,n/a,n/a,387,yes,n/a,no
steiner,stp_s030_l2_t5_h1_rs24098.lp,n/a,n/a,n/a,n/a,n/a,n/a,430,yes,n/a,no
steiner,stp_s030_l3_t3_h1_rs97531.lp,n/a,n/a,n/a,n/a,n/a,n/a,327,yes,n/a,no
steiner,stp_s030_l3_t3_h2_rs97531.lp,n/a,n/a,n/a,n/a,n/a,n/a,343,yes,n/a,no
steiner,stp_s030_l3_t4_h0_rs97531.lp,n/a,n/a,n/a,n/a,n/a,n/a,439,yes,n/a,no
steiner,stp_s030_l3_t5_h1_rs24098.lp,n/a,n/a,n/a,n/a,n/a,n/a,476,yes,n/a,no
steiner,stp_s030_l4_t3_h1_rs97531.lp,n/a,n/a,n/a,n/a,n/a,n/a,328,yes,n/a,no
steiner,stp_s030_l4_t4_h0_rs97531.lp,n/a,n/a,n/a,n/a,n/a,n/a,429,yes,n/a,no
steiner,stp_s030_l4_t4_h2_rs97531.lp,n/a,n/a,n/a,n/a,n/a,n/a,424,yes,n/a,no
steiner,stp_s030_l5_t3_h1_rs97531.lp,n/a,n/a,n/a,n/a,n/a,n/a,320,yes,n/a,no
steiner,stp_s030_l5_t4_h0_rs24098.lp,n/a,n/a,n/a,n/a,n/a,n/a,447,yes,n/a,no
topology,topology_15_3.qs,45079,n/a,0.002189792,77900,-735,77182,3,yes,yes,yes
topology,topology_15_4.qs,45094,n/a,0.002188586,77900,-735,77182,2,yes,yes,yes
topology,topology_20_3.qs,146535,n/a,0.001222812,244000,-1280,243208,3,yes,yes,yes
topology,topology_20_4.qs,146555,n/a,0.001222519,244000,-1280,243208,3,yes,yes,yes
topology,topology_20_5.qs,146555,n/a,0.001222519,244000,-1280,243208,2,yes,yes,yes
topology,topology_25_3.lp,n/a,n/a,n/a,n/a,n/a,n/a,4,yes,n/a,no
topology,topology_25_4.lp,n/a,n/a,n/a,n/a,n/a,n/a,3,yes,n/a,no
topology,topology_25_5.lp,n/a,n/a,n/a,n/a,n/a,n/a,3,yes,n/a,no
topology,topology_25_6.lp,n/a,n/a,n/a,n/a,n/a,n/a,2,yes,n/a,no
topology,topology_30_4.lp,n/a,n/a,n/a,n/a,n/a,n/a,3,yes,n/a,no
topology,topology_30_5.lp,n/a,n/a,n/a,n/a,n/a,n/a,3,yes,n/a,no
topology,topology_30_6.lp,n/a,n/a,n/a,n/a,n/a,n/a,3,no,n/a,no
topology,topology_35_5.lp,n/a,n/a,n/a,n/a,n/a,n/a,4,no,n/a,no
topology,topology_35_6.lp,n/a,n/a,n/a,n/a,n/a,n/a,3,no,n/a,no
topology,topology_40_6.lp,n/a,n/a,n/a,n/a,n/a,n/a,3,yes,n/a,no
topology,topology_50_4.lp,n/a,n/a,n/a,n/a,n/a,n/a,5,no,n/a,no
